Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
1,A1 SH,CROSS H CATTLE,2592.0,60.425,0.071882007,4.4,18.6,2.7539999999999996,1,0.5
1,A1 SH,CROSS H CATTLE,2592.5,58.016999999999996,0.055760465,3.8,19.6,2.6860000000000004,1,0.48700000000000004
1,A1 SH,CROSS H CATTLE,2593.0,55.815,0.03702788,4.0,20.1,2.617,1,0.474
1,A1 SH,CROSS H CATTLE,2593.5,58.413000000000004,-0.004364805,2.3,20.25,2.574,1,0.434
1,A1 SH,CROSS H CATTLE,2594.0,60.306000000000004,-0.011441043,2.2,19.9,2.571,1,0.42100000000000004
1,A1 SH,CROSS H CATTLE,2594.5,60.198,-0.015922966,2.3,19.95,2.556,1,0.408
1,A1 SH,CROSS H CATTLE,2595.0,56.657,-0.019088062,2.8,20.1,2.552,1,0.395
1,A1 SH,CROSS H CATTLE,2595.5,59.458999999999996,-0.022733787999999998,2.9,20.25,2.5140000000000002,1,0.382
1,A1 SH,CROSS H CATTLE,2596.0,59.586000000000006,-0.025949097,3.1,20.45,2.508,1,0.368
1,A1 SH,CROSS H CATTLE,2596.5,58.077,-0.025949097,3.3,20.65,2.516,1,0.355
1,A1 SH,CROSS H CATTLE,2597.0,59.244,-0.019088062,3.4,20.5,2.5810000000000004,1,0.342
1,A1 SH,CROSS H CATTLE,2597.5,60.552,-0.002613616,3.3,20.45,2.589,1,0.32899999999999996
2,A1 SH,CROSS H CATTLE,2598.0,63.458,0.02201574,3.6,20.2,2.6289999999999996,1,0.316
2,A1 SH,CROSS H CATTLE,2598.5,66.977,0.055378330999999996,4.2,20.1,2.694,1,0.303
2,A1 SH,CROSS H CATTLE,2599.0,74.958,0.095518042,4.3,19.55,2.702,1,0.289
2,A1 SH,CROSS H CATTLE,2599.5,80.42,0.13893394,3.8,18.3,2.694,1,0.276
2,A1 SH,CROSS H CATTLE,2600.0,86.667,0.181843588,4.9,17.05,2.7260000000000004,1,0.263
1,A1 SH,CROSS H CATTLE,2600.5,92.34299999999999,0.222196046,6.0,16.7,2.7689999999999997,1,0.25
1,A1 SH,CROSS H CATTLE,2601.0,79.336,0.283074975,7.4,17.9,2.844,1,0.22399999999999998
1,A1 SH,CROSS H CATTLE,2601.5,70.243,0.292034436,7.0,17.2,2.892,1,0.21100000000000002
1,A1 SH,CROSS H CATTLE,2602.0,63.513000000000005,0.28735377300000003,7.1,15.75,2.8819999999999997,1,0.19699999999999998
1,A1 SH,CROSS H CATTLE,2602.5,65.541,0.273464273,6.3,15.35,2.892,1,0.184
1,A1 SH,CROSS H CATTLE,2603.0,66.595,0.25959387899999997,5.6,15.4,2.912,1,0.171
1,A1 SH,CROSS H CATTLE,2603.5,71.108,0.249931757,5.2,15.9,2.835,1,0.158
2,A1 SH,CROSS H CATTLE,2604.0,75.609,0.247482261,5.1,16.25,2.781,1,0.145
2,A1 SH,CROSS H CATTLE,2604.5,81.872,0.255272505,5.1,16.15,2.7769999999999997,1,0.132
3,A1 SH,CROSS H CATTLE,2605.0,90.061,0.273464273,6.4,16.2,2.8169999999999997,1,0.11800000000000001
2,A1 SH,CROSS H CATTLE,2605.5,95.985,0.300812794,6.0,18.3,2.74,1,0.105
2,A1 SH,CROSS H CATTLE,2606.0,97.149,0.33405144,2.8,23.5,2.635,1,0.092
2,A1 SH,CROSS H CATTLE,2606.5,95.986,0.37069809299999995,5.0,25.9,2.662,1,0.079
2,A1 SH,CROSS H CATTLE,2607.0,88.553,0.407560849,3.4,24.8,2.735,1,0.066
2,A1 SH,CROSS H CATTLE,2607.5,86.023,0.471291711,7.0,15.6,2.9560000000000004,1,0.039
2,A1 SH,CROSS H CATTLE,2608.0,88.06,0.503245771,9.7,13.25,3.158,1,0.026000000000000002
8,A1 SH,CROSS H CATTLE,2608.5,85.898,0.5404546139999999,5.1,16.05,3.0989999999999998,1,0.013000000000000001
8,A1 LM,CROSS H CATTLE,2609.0,79.42699999999999,0.581038949,2.3,19.75,3.154,2,1.0
8,A1 LM,CROSS H CATTLE,2609.5,64.6,0.620552445,2.9,20.95,3.2769999999999997,2,0.977
8,A1 LM,CROSS H CATTLE,2610.0,58.806000000000004,0.655138435,1.0,18.8,3.5639999999999996,2,0.955
8,A1 LM,CROSS H CATTLE,2610.5,49.85,0.688330818,0.8,13.3,3.9960000000000004,2,0.932
8,A1 LM,CROSS H CATTLE,2611.0,49.848,0.719911064,1.6,10.2,4.547,2,0.909
8,A1 LM,CROSS H CATTLE,2611.5,60.413999999999994,0.7518946879999999,2.9,8.75,4.857,2,0.8859999999999999
8,A1 LM,CROSS H CATTLE,2612.0,73.64699999999999,0.787956123,2.4,9.1,4.925,2,0.8640000000000001
4,A1 LM,CROSS H CATTLE,2612.5,87.87799999999999,0.824646415,2.3,9.25,4.86,2,0.841
4,A1 LM,CROSS H CATTLE,2613.0,92.819,0.855761372,3.5,8.75,4.534,2,0.818
4,A1 LM,CROSS H CATTLE,2613.5,94.398,0.87875152,5.1,8.65,4.305,2,0.795
4,A1 LM,CROSS H CATTLE,2614.0,95.024,0.891983231,8.7,8.85,4.131,2,0.773
4,A1 LM,CROSS H CATTLE,2614.5,86.084,0.8924285470000001,11.6,8.8,3.967,2,0.75
4,A1 LM,CROSS H CATTLE,2615.0,89.32,0.885021795,11.8,8.7,3.839,2,0.727
6,A1 LM,CROSS H CATTLE,2615.5,95.088,0.877025616,10.7,8.85,3.898,2,0.705
6,A1 LM,CROSS H CATTLE,2616.0,102.887,0.875813389,10.5,8.75,3.9730000000000003,2,0.682
4,A1 LM,CROSS H CATTLE,2616.5,96.204,0.884398826,8.0,10.0,3.6830000000000003,2,0.659
6,A1 LM,CROSS H CATTLE,2617.0,84.08200000000001,0.9045532629999999,-0.4,13.8,3.45,2,0.636
6,A1 LM,CROSS H CATTLE,2617.5,72.325,0.924434364,-0.9,14.85,3.427,2,0.614
8,A1 LM,CROSS H CATTLE,2618.0,53.93899999999999,0.940516485,-3.0,13.9,3.358,2,0.591
8,A1 LM,CROSS H CATTLE,2618.5,44.042,0.9608511540000001,-4.4,10.6,3.343,2,0.568
8,A1 LM,CROSS H CATTLE,2619.0,47.244,0.99237676,-2.7,7.55,3.528,2,0.545
6,A1 LM,CROSS H CATTLE,2619.5,54.919,1.033463966,-1.1,6.75,3.841,2,0.523
6,A1 LM,CROSS H CATTLE,2620.0,66.39699999999999,1.081995025,-0.6,6.5,3.985,2,0.5
6,A1 LM,CROSS H CATTLE,2620.5,77.704,1.120705516,-0.3,6.55,4.171,2,0.47700000000000004
6,A1 LM,CROSS H CATTLE,2621.0,84.14399999999999,1.14245204,0.8,6.3,4.313,2,0.455
6,A1 LM,CROSS H CATTLE,2621.5,82.835,1.147026715,2.1,6.05,4.365,2,0.43200000000000005
5,A1 LM,CROSS H CATTLE,2622.0,77.283,1.141575183,3.3,6.25,4.362,2,0.409
5,A1 LM,CROSS H CATTLE,2622.5,74.363,1.132483825,5.5,6.65,4.305,2,0.386
5,A1 LM,CROSS H CATTLE,2623.0,75.024,1.126423654,7.8,7.1,4.188,2,0.364
5,A1 LM,CROSS H CATTLE,2623.5,77.016,1.12083706,8.3,7.25,4.147,2,0.341
5,A1 LM,CROSS H CATTLE,2624.0,79.22399999999999,1.1119678370000001,6.7,6.65,4.128,2,0.318
6,A1 LM,CROSS H CATTLE,2624.5,77.067,1.09961159,4.6,6.2,4.203,2,0.295
8,A1 LM,CROSS H CATTLE,2625.0,71.623,1.086644521,3.3,5.95,4.296,2,0.273
8,A1 LM,CROSS H CATTLE,2625.5,63.68,1.07773118,2.2,6.3,4.436,2,0.25
8,A1 LM,CROSS H CATTLE,2626.0,66.183,1.073498399,1.9,6.85,4.525,2,0.22699999999999998
8,A1 LM,CROSS H CATTLE,2626.5,68.669,1.074560468,1.7,7.05,4.633,2,0.205
6,A1 LM,CROSS H CATTLE,2627.0,76.803,1.08546897,1.9,6.65,4.612,2,0.182
6,A1 LM,CROSS H CATTLE,2627.5,81.08800000000001,1.107345665,1.9,6.25,4.6,2,0.159
5,A1 LM,CROSS H CATTLE,2628.0,85.869,1.13219563,2.3,5.75,4.5489999999999995,2,0.136
6,A1 LM,CROSS H CATTLE,2628.5,81.391,1.146314122,3.6,5.3,4.442,2,0.114
6,A1 LM,CROSS H CATTLE,2629.0,75.87100000000001,1.115244285,4.2,5.3,4.256,2,0.091
6,A1 LM,CROSS H CATTLE,2629.5,69.179,1.02341709,3.4,6.0,4.001,2,0.068
6,A1 LM,CROSS H CATTLE,2630.0,73.616,0.8887409609999999,2.9,7.05,3.812,2,0.045
6,A1 LM,CROSS H CATTLE,2630.5,73.916,0.7701890229999999,2.4,8.9,3.542,2,0.023
3,B1 SH,CROSS H CATTLE,2631.0,87.40799999999999,0.678700435,-1.8,14.4,3.1010000000000004,1,1.0
3,B1 SH,CROSS H CATTLE,2632.5,122.568,0.578753784,-16.4,71.7,0.99,1,0.955
2,B1 SH,CROSS H CATTLE,2633.0,120.345,0.568319085,2.0,84.4,0.833,1,0.9390000000000001
2,B1 SH,CROSS H CATTLE,2633.5,109.836,0.56205483,1.5,81.65,0.852,1,0.924
2,B1 SH,CROSS H CATTLE,2634.0,94.62299999999999,0.566437492,-10.3,65.85,1.234,1,0.909
2,B1 SH,CROSS H CATTLE,2634.5,85.419,0.593396842,-14.5,50.85,1.787,1,0.894
2,B1 SH,CROSS H CATTLE,2635.0,79.45100000000001,0.649042634,-13.6,39.4,2.36,1,0.879
2,B1 SH,CROSS H CATTLE,2635.5,73.811,0.728678367,-11.0,31.6,2.806,1,0.8640000000000001
2,B1 SH,CROSS H CATTLE,2636.0,69.518,0.812646016,-5.5,23.85,3.236,1,0.848
2,B1 SH,CROSS H CATTLE,2636.5,62.166000000000004,0.8794972870000001,-1.7,17.85,3.542,1,0.833
2,B1 SH,CROSS H CATTLE,2637.0,59.183,0.90982337,2.2,13.5,3.762,1,0.818
2,B1 SH,CROSS H CATTLE,2637.5,61.178000000000004,0.8991636409999999,3.9,10.35,3.803,1,0.8029999999999999
2,B1 SH,CROSS H CATTLE,2638.0,63.123999999999995,0.870637963,6.5,8.15,3.8,1,0.7879999999999999
2,B1 SH,CROSS H CATTLE,2638.5,68.801,0.837272703,9.7,7.45,3.7760000000000002,1,0.773
2,B1 SH,CROSS H CATTLE,2639.0,74.956,0.806451323,8.2,11.0,3.6889999999999996,1,0.758
2,B1 SH,CROSS H CATTLE,2639.5,73.741,0.779307828,11.0,13.0,3.693,1,0.742
2,B1 SH,CROSS H CATTLE,2640.0,70.887,0.7578513440000001,7.2,15.9,3.59,1,0.727
2,B1 SH,CROSS H CATTLE,2640.5,66.10600000000001,0.738859802,6.9,16.25,3.5980000000000003,1,0.7120000000000001
2,B1 SH,CROSS H CATTLE,2641.0,61.301,0.720655357,6.1,15.55,3.5439999999999996,1,0.6970000000000001
2,B1 SH,CROSS H CATTLE,2641.5,62.446999999999996,0.70612011,7.1,12.65,3.7310000000000003,1,0.682
2,B1 SH,CROSS H CATTLE,2642.0,66.43,0.6974908870000001,9.0,10.4,3.8110000000000004,1,0.667
2,B1 SH,CROSS H CATTLE,2642.5,66.115,0.6966184590000001,3.6,14.0,3.675,1,0.652
2,B1 SH,CROSS H CATTLE,2643.0,69.423,0.698883137,0.5,17.65,3.533,1,0.636
2,B1 SH,CROSS H CATTLE,2643.5,69.913,0.697316542,0.2,17.8,3.5639999999999996,1,0.621
2,B1 SH,CROSS H CATTLE,2644.0,69.283,0.6923180440000001,1.3,15.35,3.592,1,0.606
3,B1 SH,CROSS H CATTLE,2644.5,66.611,0.683317262,6.0,11.7,3.575,1,0.591
3,B1 SH,CROSS H CATTLE,2645.0,65.69800000000001,0.671265433,7.5,10.45,3.552,1,0.5760000000000001
1,B1 SH,CROSS H CATTLE,2645.5,60.898,0.651181062,6.7,9.05,3.4819999999999998,1,0.561
1,B1 SH,CROSS H CATTLE,2646.0,54.422,0.623869268,4.1,8.15,3.375,1,0.545
1,B1 SH,CROSS H CATTLE,2646.5,52.522,0.589502796,2.1,8.05,3.292,1,0.53
1,B1 SH,CROSS H CATTLE,2647.0,47.696999999999996,0.546048866,0.7,8.75,3.2310000000000003,1,0.515
1,B1 SH,CROSS H CATTLE,2647.5,49.446999999999996,0.497067936,1.1,9.05,3.301,1,0.5
1,B1 SH,CROSS H CATTLE,2648.0,51.292,0.44106640700000005,2.5,8.85,3.3560000000000003,1,0.485
1,B1 SH,CROSS H CATTLE,2648.5,50.455,0.386498966,3.5,9.15,3.364,1,0.47
1,B1 SH,CROSS H CATTLE,2649.0,49.663999999999994,0.334654767,4.4,10.4,3.3110000000000004,1,0.455
1,B1 SH,CROSS H CATTLE,2649.5,51.81399999999999,0.285782274,5.1,12.05,3.228,1,0.439
1,B1 SH,CROSS H CATTLE,2650.0,50.33,0.237543738,5.1,13.65,3.093,1,0.424
1,B1 SH,CROSS H CATTLE,2650.5,55.273,0.19451434199999998,5.0,15.0,2.925,1,0.409
1,B1 SH,CROSS H CATTLE,2651.0,57.158,0.15715444,4.5,16.15,2.785,1,0.39399999999999996
1,B1 SH,CROSS H CATTLE,2651.5,58.471000000000004,0.12352498099999999,4.9,17.15,2.7230000000000003,1,0.379
1,B1 SH,CROSS H CATTLE,2652.0,60.956,0.09482038,4.8,17.7,2.697,1,0.364
1,B1 SH,CROSS H CATTLE,2652.5,61.141999999999996,0.070776463,4.2,18.3,2.653,1,0.348
1,B1 SH,CROSS H CATTLE,2653.0,65.743,0.050766310999999995,3.2,19.0,2.6510000000000002,1,0.33299999999999996
1,B1 SH,CROSS H CATTLE,2653.5,62.268,0.034227261,3.3,19.15,2.657,1,0.318
1,B1 SH,CROSS H CATTLE,2654.0,60.073,0.021189298999999998,2.9,19.45,2.67,1,0.303
1,B1 SH,CROSS H CATTLE,2654.5,58.534,0.011147361000000001,2.8,19.8,2.648,1,0.28800000000000003
1,B1 SH,CROSS H CATTLE,2655.0,55.718999999999994,0.004321374,2.9,19.85,2.676,1,0.273
1,B1 SH,CROSS H CATTLE,2655.5,53.799,0.0021660620000000003,2.8,20.0,2.674,1,0.258
1,B1 SH,CROSS H CATTLE,2656.0,57.85,0.005180513,2.8,19.9,2.681,1,0.242
1,B1 SH,CROSS H CATTLE,2656.5,59.106,0.01494035,3.0,19.6,2.74,1,0.22699999999999998
1,B1 SH,CROSS H CATTLE,2657.0,61.935,0.034227261,2.7,19.35,2.762,1,0.212
1,B1 SH,CROSS H CATTLE,2657.5,69.304,0.061452479000000004,3.0,19.3,2.7760000000000002,1,0.19699999999999998
1,B1 SH,CROSS H CATTLE,2658.0,79.289,0.09829753599999999,3.1,18.85,2.7769999999999997,1,0.182
1,B1 SH,CROSS H CATTLE,2658.5,88.876,0.14581771400000001,4.6,18.9,2.773,1,0.16699999999999998
1,B1 SH,CROSS H CATTLE,2659.0,92.78299999999999,0.197831693,4.6,21.3,2.59,1,0.152
2,B1 SH,CROSS H CATTLE,2659.5,95.363,0.255031163,-6.2,30.7,2.293,1,0.136
4,B1 SH,CROSS H CATTLE,2660.0,94.469,0.308350949,-8.0,33.6,2.28,1,0.121
2,B1 SH,CROSS H CATTLE,2660.5,87.7,0.35102285299999997,-13.3,30.25,2.339,1,0.106
2,B1 SH,CROSS H CATTLE,2661.0,88.51,0.38057300299999997,-16.9,25.75,2.43,1,0.091
2,B1 SH,CROSS H CATTLE,2661.5,97.56200000000001,0.40483371700000004,-5.6,18.5,2.6639999999999997,1,0.076
2,B1 SH,CROSS H CATTLE,2662.0,97.56200000000001,0.40483371700000004,-5.6,18.5,2.6639999999999997,1,0.076
2,B1 SH,CROSS H CATTLE,2662.5,106.601,0.424064525,4.7,14.25,3.032,1,0.061
2,B1 SH,CROSS H CATTLE,2663.0,110.258,0.44684771,8.6,14.4,3.0980000000000003,1,0.045
3,B1 SH,CROSS H CATTLE,2663.5,112.1,0.473048805,12.1,15.75,3.1510000000000002,1,0.03
4,B1 SH,CROSS H CATTLE,2664.0,104.12799999999999,0.501333179,12.5,17.35,3.15,1,0.015
5,B1 LM,CROSS H CATTLE,2664.5,84.133,0.5291736029999999,11.7,16.45,3.2310000000000003,2,1.0
6,B1 LM,CROSS H CATTLE,2665.0,68.131,0.564547712,7.5,13.35,3.302,2,0.9
6,B1 LM,CROSS H CATTLE,2665.5,57.115,0.607133204,4.1,9.75,3.384,2,0.8
6,B1 LM,CROSS H CATTLE,2666.0,46.425,0.6716355970000001,0.6,8.1,3.406,2,0.7
6,B1 LM,CROSS H CATTLE,2666.5,47.71,0.760271661,-0.6,7.3,3.4589999999999996,2,0.6
6,B1 LM,CROSS H CATTLE,2667.0,50.855,0.838219222,-1.0,7.0,3.4939999999999998,2,0.5
6,B1 LM,CROSS H CATTLE,2667.5,55.715,0.9124346329999999,-0.9,6.85,3.5869999999999997,2,0.4
8,B1 LM,CROSS H CATTLE,2668.0,65.186,0.927626962,-0.5,6.55,3.745,2,0.3
8,B1 LM,CROSS H CATTLE,2668.5,79.03,0.906227263,0.3,5.75,3.903,2,0.2
8,B1 LM,CROSS H CATTLE,2669.0,90.95299999999999,0.8794972870000001,1.5,5.75,3.908,2,0.1
8,B1 LM,CROSS H CATTLE,2669.5,95.63799999999999,0.85691006,-6.1,11.95,3.23,1,1.0
1,B2 SH,CROSS H CATTLE,2671.0,74.53399999999999,0.793301354,-19.5,36.35,2.242,1,0.9440000000000001
1,B2 SH,CROSS H CATTLE,2672.0,61.681000000000004,0.69609416,-14.7,20.55,2.479,1,0.907
1,B2 SH,CROSS H CATTLE,2672.5,56.95,0.662946614,-1.4,12.2,2.9810000000000003,1,0.889
1,B2 SH,CROSS H CATTLE,2673.0,58.099,0.652826303,4.9,9.55,3.0989999999999998,1,0.87
1,B2 SH,CROSS H CATTLE,2673.5,60.606,0.6535019470000001,5.5,10.35,3.0380000000000003,1,0.852
1,B2 SH,CROSS H CATTLE,2674.0,63.963,0.65571455,6.0,11.5,3.029,1,0.833
1,B2 SH,CROSS H CATTLE,2674.5,67.625,0.656002321,7.3,11.95,3.0789999999999997,1,0.815
1,B2 SH,CROSS H CATTLE,2675.0,73.27199999999999,0.656385719,8.7,11.45,3.138,1,0.7959999999999999
2,B2 SH,CROSS H CATTLE,2675.5,76.418,0.6617180579999999,9.4,10.6,3.2960000000000003,1,0.778
2,B2 SH,CROSS H CATTLE,2676.0,73.595,0.677150521,10.7,9.75,3.46,1,0.759
2,B2 SH,CROSS H CATTLE,2676.5,71.789,0.70457945,11.9,9.15,3.6260000000000003,1,0.741
2,B2 SH,CROSS H CATTLE,2677.0,66.26100000000001,0.736316808,11.5,8.95,3.7260000000000004,1,0.722
2,B2 SH,CROSS H CATTLE,2677.5,66.62100000000001,0.76604086,9.5,8.45,3.83,1,0.7040000000000001
2,B2 SH,CROSS H CATTLE,2678.0,60.802,0.790636962,8.2,7.7,3.8560000000000003,1,0.685
2,B2 SH,CROSS H CATTLE,2678.5,58.173,0.807737922,7.7,7.55,3.853,1,0.667
2,B2 SH,CROSS H CATTLE,2679.0,60.075,0.8199385690000001,8.4,7.8,3.875,1,0.648
2,B2 SH,CROSS H CATTLE,2679.5,64.145,0.8314218170000001,7.6,9.4,3.6919999999999997,1,0.63
2,B2 SH,CROSS H CATTLE,2680.0,66.009,0.8408585540000001,4.9,12.15,3.6260000000000003,1,0.611
2,B2 SH,CROSS H CATTLE,2680.5,64.883,0.846460825,5.8,12.1,3.605,1,0.593
2,B2 SH,CROSS H CATTLE,2681.0,63.606,0.8451600779999999,4.5,11.45,3.543,1,0.574
2,B2 SH,CROSS H CATTLE,2681.5,61.526,0.8341026559999999,6.9,8.35,3.551,1,0.556
1,B2 SH,CROSS H CATTLE,2682.0,61.163000000000004,0.819083076,6.2,7.0,3.511,1,0.537
1,B2 SH,CROSS H CATTLE,2682.5,57.268,0.8022947109999999,5.5,6.25,3.498,1,0.519
1,B2 SH,CROSS H CATTLE,2683.0,61.245,0.782185866,4.2,6.7,3.4730000000000003,1,0.5
1,B2 SH,CROSS H CATTLE,2683.5,60.758,0.757775491,4.2,7.0,3.4789999999999996,1,0.48100000000000004
1,B2 SH,CROSS H CATTLE,2684.0,58.843999999999994,0.7228806109999999,5.0,7.1,3.528,1,0.46299999999999997
1,B2 SH,CROSS H CATTLE,2684.5,62.816,0.6865468990000001,6.2,7.1,3.5610000000000004,1,0.444
1,B2 SH,CROSS H CATTLE,2685.0,68.881,0.651471852,7.2,7.6,3.6260000000000003,1,0.426
1,B2 SH,CROSS H CATTLE,2685.5,75.51,0.6258267129999999,9.0,8.7,3.6519999999999997,1,0.40700000000000003
2,B2 SH,CROSS H CATTLE,2686.0,83.396,0.607025878,9.8,10.9,3.594,1,0.389
2,B2 SH,CROSS H CATTLE,2686.5,80.594,0.592953572,2.5,17.95,3.367,1,0.37
2,B2 SH,CROSS H CATTLE,2687.0,81.89399999999999,0.583198774,2.1,20.25,3.34,1,0.35200000000000004
2,B2 SH,CROSS H CATTLE,2687.5,78.444,0.57818061,0.3,20.85,3.315,1,0.33299999999999996
2,B2 SH,CROSS H CATTLE,2688.0,64.898,0.577146985,0.2,19.9,3.404,1,0.315
5,B2 SH,CROSS H CATTLE,2688.5,59.733999999999995,0.578868329,6.5,16.15,3.5239999999999996,1,0.29600000000000004
5,B2 SH,CROSS H CATTLE,2689.0,52.386,0.5814945420000001,9.9,13.85,3.5780000000000003,1,0.278
5,B2 SH,CROSS H CATTLE,2689.5,50.751000000000005,0.585573519,11.4,11.7,3.553,1,0.259
5,B2 SH,CROSS H CATTLE,2690.0,50.034,0.593175263,10.8,10.5,3.491,1,0.24100000000000002
1,B2 SH,CROSS H CATTLE,2690.5,56.46,0.60498163,11.2,9.6,3.425,1,0.222
1,B2 SH,CROSS H CATTLE,2691.0,63.25,0.620448385,10.2,10.5,3.326,1,0.204
1,B2 SH,CROSS H CATTLE,2691.5,69.671,0.63748973,11.4,11.0,3.358,1,0.185
2,B2 SH,CROSS H CATTLE,2692.0,76.313,0.653887558,7.9,13.35,3.218,1,0.16699999999999998
1,B2 SH,CROSS H CATTLE,2692.5,79.579,0.6703386410000001,3.7,16.55,3.1439999999999997,1,0.14800000000000002
1,B2 SH,CROSS H CATTLE,2693.0,81.01,0.6886867240000001,4.0,17.0,3.17,1,0.13
1,B2 SH,CROSS H CATTLE,2693.5,80.243,0.7082508890000001,3.1,15.85,3.208,1,0.111
1,B2 SH,CROSS H CATTLE,2694.0,79.301,0.726564216,5.1,13.05,3.25,1,0.09300000000000001
1,B2 SH,CROSS H CATTLE,2694.5,82.884,0.74225367,5.9,11.65,3.2880000000000003,1,0.07400000000000001
4,B2 SH,CROSS H CATTLE,2695.0,90.179,0.74733411,7.0,10.9,3.4139999999999997,1,0.055999999999999994
4,B2 SH,CROSS H CATTLE,2695.5,94.523,0.7379873259999999,7.3,11.15,3.3989999999999996,1,0.037000000000000005
3,B3 SH,CROSS H CATTLE,2696.0,101.324,0.7155855520000001,6.0,12.4,3.3739999999999997,1,0.019
3,B3 SH,CROSS H CATTLE,2696.5,103.58200000000001,0.6828667959999999,6.6,12.4,3.4,2,1.0
3,B3 SH,CROSS H CATTLE,2696.5,103.58200000000001,0.6828667959999999,6.6,12.4,3.4,1,1.0
3,B3 SH,CROSS H CATTLE,2697.0,104.803,0.653405491,8.5,11.55,3.4960000000000004,1,0.98
2,B3 SH,CROSS H CATTLE,2697.5,104.22399999999999,0.631849462,7.2,13.1,3.429,1,0.96
